stock_code,REPORT_DATE,REPORT_TYPE,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_EQUITY,TOTAL_PARENT_EQUITY,ACCOUNTS_RECE,FIXED_ASSET,INTANGIBLE_ASSET,GOODWILL,SHARE_CAPITAL,CAPITAL_RESERVE,SURPLUS_RESERVE,UNASSIGN_RPOFIT,report_type,OPERATE_INCOME,ASSET_IMPAIRMENT_LOSS,OPERATE_PROFIT,TOTAL_PROFIT,NETPROFIT,PARENT_NETPROFIT,NETCASH_OPERATE,NETCASH_INVEST,NETCASH_FINANCE,has_balance_sheet,has_profit_sheet,has_cash_flow,TOTAL_CURRENT_ASSETS,TOTAL_NONCURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_NONCURRENT_LIAB,MONETARYFUNDS,INVENTORY,TOTAL_OPERATE_INCOME,OPERATE_COST,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,RESEARCH_EXPENSE,SALES_SERVICES,BUY_SERVICES
425,2021-03-31,一季报,96574546771.16,60648782653.55,35925764117.61,35428723937.07,30704927019.07,8155624595.52,2499083136.57,,7833668430.0,5159028219.3,1365449367.07,18971219226.11,balance_sheet,24977587172.71,,2006885976.93,2018128788.18,1745522794.85,1726741853.84,1945674698.36,114014337.86,-1942103119.79,True,True,True,74003440314.0,22571106457.16,52877429382.4,7771353271.15,16485646528.74,12773333534.18,24977587172.71,20836505776.42,1017510289.92,346562945.13,146384050.28,736098641.56,22906094002.47,19053014678.05
425,2021-06-30,中报,105378350762.46,68068443353.79,37309907408.67,36597185795.09,34029118141.29,8157876307.04,2694440534.45,,7833668430.0,5147760493.62,1365449367.07,20240217740.97,balance_sheet,53233823749.54,,4325863681.4,4344869907.4,3829783932.68,3803041458.27,3750987198.0,-1970285482.54,306462468.78,True,True,True,81852051739.85,23526299022.61,60172361866.76,7896081487.03,19332901914.71,13948416350.56,53233823749.54,44821152278.76,2097684496.24,525197042.44,-87792009.32,1289212267.03,47622149984.24,38439056586.44
425,2021-09-30,三季报,105249030820.74,67029694432.7,38219336388.04,37494073584.9,35180194562.49,8010602369.04,2694686118.74,,7833668430.0,5147760493.62,1365449367.07,21022242228.21,balance_sheet,93657633024.66,,7554758573.06,7705498721.89,6843742666.01,6809187833.08,7827637928.16,1447979393.98,-8337454712.84,True,True,True,81375390087.31,23873640733.43,60422603686.07,6607090746.63,17334285270.31,15523128177.71,93673876490.48,73541424039.46,7468982186.17,1579802505.46,380118570.44,2928381579.43,79584628141.57,61969845115.93
425,2021-12-31,年报,167085198850.25,114299705782.44,52785493067.81,51530797651.11,38831281272.95,17393577750.03,5194787105.45,1538928.21,7833668430.0,20657259923.16,1720163743.46,21349159617.14,balance_sheet,116796193605.64,,9094241465.9,9229901319.44,8263552908.33,8207957892.0,11422977794.58,985279062.71,-7575087671.71,True,True,True,126615037762.94,40470161087.31,94261069409.48,20038636372.96,31807614905.81,27247160895.41,116796193605.64,91729972059.44,9490578223.06,2290720640.53,437682641.01,4029096766.98,94016434920.63,68651434677.1
425,2022-03-31,一季报,115091657497.28,76579112487.11,38512545010.17,37776249546.91,31718386290.99,8525181459.57,3017681192.67,,7833668430.0,5100557424.75,1720163743.46,23059929842.72,balance_sheet,26492121721.88,,2357253192.11,2362503153.89,2089343033.45,2069120792.89,1100298754.06,-1726837478.39,-1197722438.28,True,True,True,87441982517.95,27649674979.33,65967555139.92,10611557347.19,21598848209.57,17779015784.31,26492121721.88,20842750239.74,1976429666.11,541949965.43,-400997533.45,1085616900.84,24631625722.76,19183098927.79
425,2022-06-30,中报,118302459083.63,78804867167.26,39497591916.37,38736964948.6,37665156314.28,8567383618.7,3011696051.95,,7833668430.0,5100557424.75,1720163743.46,23974989932.0,balance_sheet,53849273211.24,,4124939719.31,4135471756.52,3707357333.51,3666448784.77,2908344555.29,-401473274.86,-2008072415.17,True,True,True,90553758217.04,27748700866.59,67635711355.95,11169155811.31,22380132780.88,18186947798.41,53849273211.24,42856580936.6,3651303614.82,971343871.76,-578488860.81,1829094416.35,48176877498.2,35913573592.67
425,2022-09-30,三季报,173153829818.19,119582465361.01,53571364457.18,52259835475.16,48561267788.97,17139211628.18,5161351543.28,1713707.13,11816166093.0,13303873515.57,1720163743.46,25532850374.44,balance_sheet,75054047079.2,,5288392877.14,5288431814.04,4745984736.38,4675880888.68,1553503725.88,-3250445402.75,-4891911796.3,True,True,True,127680218495.43,45473611322.76,94075424651.79,25507040709.22,23764188852.38,29822166765.37,75110303698.77,59881517482.07,5191308344.96,1566328678.92,-888876429.39,2861086108.77,72299551751.68,63565318928.04
425,2022-12-31,年报,175158989374.86,120497288771.0,54661700603.86,53259375967.02,40456568652.67,18956266124.18,6443354187.82,,11816166093.0,16784069068.73,2089951613.16,22574158603.59,balance_sheet,93817122393.59,,5082831501.0,5012731082.26,4301676730.76,4312439963.96,1582903842.7,-5654909631.57,3088717790.82,True,True,True,129118042217.46,46040947157.4,96548759540.56,23948529230.44,27826823546.37,35099463133.0,93817122393.59,74855161038.69,6765495054.88,2284600152.64,-210553267.21,4082251470.62,104640425762.86,89402687191.42
425,2023-03-31,一季报,175257907936.5,119857542161.04,55400365775.46,53941374027.95,44641075493.29,18709379492.32,6340945974.9,,11816166093.0,16784069068.73,2089951613.16,24092101196.8,balance_sheet,23892908942.03,,1679560694.92,1704826331.21,1553009474.63,1523350581.21,804996166.89,-2438370352.14,-3637058549.84,True,True,True,128244609465.93,47013298470.57,93707133657.54,26150408503.5,21935937403.45,34198984365.42,23892908942.03,18435973329.48,1689709837.36,550390672.24,354871776.12,963261324.9,20970330290.37,17416041012.46
425,2023-06-30,中报,170575256636.43,115045236514.65,55530020121.78,54222495412.8,44420025211.09,18773566531.25,6312317850.98,,11816166093.0,16329606563.1,2089951613.16,24387122758.07,balance_sheet,51277632878.27,,3889329111.78,3963592513.89,3513143893.38,3589449680.53,1537385024.98,-214917684.38,-4262899567.12,True,True,True,124203432996.54,46371823639.89,90392006208.44,24653230306.21,23638728857.77,34699848475.92,51277632878.27,39556317518.43,3444364693.76,1076442663.23,-316890394.62,2071812528.46,50831376103.33,45837927831.4
425,2023-09-30,三季报,164084046263.9,107051783172.44,57032263091.46,55639335137.24,44048971098.94,19271816836.55,6167003703.95,,11816166093.0,16379846431.62,2089951613.16,25636994174.68,balance_sheet,71670135735.65,,5391990364.73,5425608326.83,4809977548.03,4839321097.14,1642150430.73,3107534533.42,-9597616880.09,True,True,True,115283727615.17,48800318648.73,82688179683.23,24363603489.21,21965317618.34,32980664749.57,71670135735.65,55256944612.89,5000008504.45,1894576341.16,270313706.55,2920948331.42,74635454046.96,67486604728.19
425,2023-12-31,年报,161994607612.63,104507622369.46,57486985243.17,56144670380.1,39997581445.27,22510294100.61,7373707452.98,,11816166093.0,16395287579.45,2425940729.29,25797269064.8,balance_sheet,92848220501.93,,5640499062.7,5677633345.29,5236096485.02,5326470288.96,3570913424.62,1411388561.08,-7778406871.27,True,True,True,111059886947.95,50934720664.68,86366037328.74,18141585040.72,23371004907.94,32378420106.53,92848220501.93,73532949275.39,5233817313.62,2705843684.35,726008158.72,3999625444.4,103724581318.22,99212792721.89
425,2024-03-31,一季报,164535529037.6,105313459753.8,59222069283.8,57827335521.88,45791144899.05,22466020583.51,7146793097.23,,11816166093.0,16430354829.45,2425940729.29,27397740835.94,balance_sheet,24174419759.02,,1881106894.77,1892645040.43,1602176491.98,1600471771.14,231251589.22,-847749462.45,-1218896306.98,True,True,True,113952394447.6,50583134590.0,84705436065.73,20608023688.07,21292662024.02,30545008700.11,24174419759.02,18962172704.91,1455126859.78,659963323.94,351366334.15,888564502.81,20126445397.1,20491154199.61
425,2024-06-30,中报,166408264069.51,105294803999.68,61113460069.83,59723907162.33,45994358642.49,22990706882.49,7129886578.38,,11816166093.0,16462315021.72,2425940729.29,29502975225.39,balance_sheet,50730416805.91,,4135675693.51,4154758014.39,3794712731.49,3737063737.66,1794696236.17,-1721766962.43,-1580040115.37,True,True,True,114750078624.0,51658185445.51,87889387668.11,17405416331.57,22005925232.42,30217459033.6,50730416805.91,39910114422.07,2446248951.27,1253765645.63,1335857823.37,1822448367.31,48320148518.5,44967104669.19
425,2024-09-30,三季报,165969719812.68,105954774260.11,60014945552.57,58837442850.35,44257837792.39,23671463016.01,7111376795.55,,11816166093.0,16405297429.01,2425940729.29,28989443080.63,balance_sheet,70029313915.31,,5782249058.21,5816549320.83,5422023223.05,5352397602.43,1833260737.81,-2123911481.6,-1363267267.98,True,True,True,113366703879.45,52603015933.23,85219230176.22,20735544083.89,21333023911.17,31380752052.99,70029313915.31,54644274818.24,3518880879.69,1966681739.01,1554366352.32,2662258892.55,73091575483.91,66409231266.15
425,2024-12-31,年报,163508726538.98,102600759721.72,60907966817.26,59536436793.19,41493081220.44,24494590635.84,8642351445.32,,11816166093.0,16406610635.19,2732985276.84,29558050653.24,balance_sheet,91659763823.82,,6529329912.09,6582226650.92,5983454032.59,5976118332.51,5719887031.72,-1917690332.63,-6658861855.74,True,True,True,110519276442.17,52989450096.81,81881238540.76,20719521180.96,20363412239.86,32938192440.78,91659763823.82,70990780894.9,5309453470.17,2817154557.61,1934545872.81,3738106335.58,99918736818.42,81150011931.8
538,2019-03-31,一季报,30869900033.2,9988146656.51,20881753376.69,20741601523.51,2583036839.42,1687140354.85,309119657.67,13565432.01,1041399718.0,1247215783.98,1047860459.74,17291801473.25,balance_sheet,7005894122.86,,2166000424.86,2162127294.31,1955541529.69,1956834562.98,-349512760.92,5842491364.37,-5789888255.35,True,True,True,27545383420.28,3324516612.92,9719864625.95,268282030.56,2799957364.42,10237784416.12,7005894122.86,5017467802.06,838414945.74,137785283.17,37501970.46,28735981.14,7267388798.43,6035793004.44
538,2019-06-30,中报,47628858674.02,11672969256.58,35955889417.44,35816617348.7,2186357378.36,1704971201.76,468711009.04,34025730.62,1041399718.0,17613119457.77,1123153338.81,16083397499.85,balance_sheet,13897383377.71,,2490580814.66,2474328484.43,2242421232.87,2247004753.12,-451042028.64,15888260155.74,-8071303111.68,True,True,True,40759679940.46,6869178733.56,10687502707.53,985466549.05,12979950047.9,11359483761.64,13897383377.71,9861704590.86,1938979541.04,315813902.01,53792851.54,65081150.9,14698576140.33,11815834533.66
538,2019-09-30,三季报,49437882495.08,11882124999.65,37555757495.43,37415361128.65,1910449812.64,1859431731.07,488346526.69,34025730.62,1277403317.0,17377115858.77,1123153338.81,17353553484.23,balance_sheet,21646165512.75,,3986260304.44,3971219856.38,3537401229.1,3541872760.67,153898947.77,14834620523.16,-8303334583.62,True,True,True,41692630323.32,7745252171.76,10834133952.77,1047991046.88,12298719919.79,12142205068.74,21646165512.75,15216663290.55,2763724808.56,412339963.08,66875913.06,107200723.84,22884729052.43,18254649416.02
538,2019-12-31,年报,49658049118.83,11558141281.9,38099907836.93,37938097253.0,2037970725.32,2008669933.18,538384578.65,33303960.23,1277403317.0,17420060412.06,1412582111.45,17831191285.89,balance_sheet,29664673868.68,,4742978172.73,4726188671.03,4173051971.9,4183727553.32,2104744825.43,13966261573.54,-9340676013.66,True,True,True,44701367584.8,4956681534.03,9614579082.6,1943562199.3,12994207213.17,11746860527.37,29664673868.68,21191364351.4,4156302856.5,957458573.4,-62803629.61,173887854.07,33340459353.98,24786261505.04
538,2020-03-31,一季报,51555555782.65,12216013020.0,39339542762.65,39176445282.9,2679802562.74,1977849136.84,519080974.75,33303960.23,1277403317.0,17420060412.06,1412582111.45,19077944371.73,balance_sheet,7743346885.1,,1513329925.09,1509241775.31,1283367248.91,1282090210.08,493230793.57,-824271640.86,1144667164.09,True,True,True,46642063584.89,4913492197.76,10221758363.95,1994254656.05,13787833529.97,11803557782.86,7743346885.1,5525431780.47,802458804.0,106331630.68,-26167638.59,45483257.51,8309022458.34,6710481000.5
538,2020-06-30,中报,48813554254.84,12316871755.97,36496682498.87,36319056120.77,2462294682.67,1967715724.79,530151568.88,33303960.23,1277403317.0,17420060412.06,1412582111.45,16452652555.52,balance_sheet,15493464941.34,,2832648920.85,2825079816.96,2453327205.9,2453671220.63,2289703631.42,-2069508962.59,-2903062794.92,True,True,True,43778185702.06,5035368552.78,10297195200.06,2019676555.91,10451338887.08,11896486529.46,15493464941.34,11004699712.49,1929755367.24,196477112.67,-34403556.0,83918854.15,17356800081.3,12443233713.53
538,2020-09-30,三季报,52161285722.59,13659272895.13,38502012827.46,38128233497.85,2814607639.28,1969635101.0,525708757.98,33303960.23,1277403317.0,17427880986.91,1412582111.45,18251899627.2,balance_sheet,23931064092.31,,4922142865.27,4915797890.65,4248727229.09,4252918292.31,3493220437.99,-5321539763.49,-2711156630.67,True,True,True,47114582197.71,5046703524.88,11583315170.55,2075957724.58,8594731057.0,12318408715.33,23931064092.31,16844727059.54,2760312822.19,307734727.86,150052.25,126791608.84,26770820131.48,19981406042.22
538,2020-12-31,年报,55219448243.0,16875427831.52,38344020411.48,38052550013.05,3554161411.16,3096791709.2,535125698.49,33303960.23,1277403317.0,17655344607.55,2086406807.76,18841228817.39,balance_sheet,32742766763.79,,6812002989.19,6801135508.05,5511036221.02,5516072178.81,3828906632.02,1086493684.0,-2978443387.78,True,True,True,49260880194.44,5958568048.56,15636577644.6,1238850186.92,15279726658.64,10990346685.44,32742766763.79,23655878134.56,3795034017.28,860447894.33,-231945727.56,181082459.62,35233768433.07,25517309494.17
538,2021-03-31,一季报,53797491344.84,14500781715.52,39296709629.32,39006530456.04,5918580877.44,2860523442.37,487131677.66,70522683.31,1277403317.0,17655344607.55,2086406807.76,19604386618.87,balance_sheet,10327715582.47,,881246060.3,881237720.25,761866576.33,763157801.48,-128050971.43,603737239.24,-1029091292.61,True,True,True,47900955487.92,5896535856.92,13336161017.09,1164620698.43,14932291694.91,9685422824.97,10327715582.47,7383392056.84,953028198.41,127703561.49,14714574.39,53003570.53,8565705655.77,7304206016.72
538,2021-06-30,中报,49600280369.7,12352656170.95,37247624198.75,37035266981.55,5775282676.95,2857237720.81,492217592.79,34499101.84,1279161174.0,17942480897.69,2086406807.76,15726152880.67,balance_sheet,19083116728.77,,2223571048.28,2222465298.25,1799204601.17,1801667011.28,3215495972.53,577977298.64,-4774808153.03,True,True,True,43861865924.22,5738414445.48,11244272346.82,1108383824.13,14295010382.07,8796335520.17,19083116728.77,13556853724.47,2097965044.67,766404573.34,-126555759.18,105831874.9,21315665166.25,14601408340.9
538,2021-09-30,三季报,52233707941.33,14078878296.56,38154829644.77,37938554352.53,6640354615.73,2836463681.42,486870014.15,34499101.84,1282594112.0,18193265709.59,2086406807.76,16375019917.27,balance_sheet,28362522489.63,,2987766443.83,2986009532.35,2452173362.69,2450534047.88,6533923331.4,1431346301.04,-4556597268.32,True,True,True,46525446622.62,5708261318.71,13077592275.47,1001286021.09,18685017628.05,8384537070.03,28362522489.63,20409736919.74,2876353763.17,1005557608.22,-200850609.5,195584925.49,31342417496.72,19850042515.75
538,2021-12-31,年报,52335429198.95,13900286833.99,38435142364.96,38227432067.86,7184433954.23,2970908984.26,699072274.35,39748593.26,1282715242.0,18126393630.22,2530458968.58,16285350424.41,balance_sheet,36373919016.03,,3485168544.81,3481646183.78,2797660561.76,2804916715.84,5223278282.5,3998696343.91,-4622682657.5,True,True,True,45503949943.31,6831479255.64,12718325158.14,1181961675.85,18870864842.32,8379223147.51,36373919016.03,26498435121.98,3896216726.54,1079463019.04,-258281454.28,331359703.27,39585624822.56,27139418190.72
538,2022-03-31,一季报,53119993187.71,13639330765.48,39480662422.23,39154787938.04,8075660363.3,2971412688.34,700544510.95,482841253.86,1282987597.0,18146289195.52,2530458968.58,17198423506.93,balance_sheet,9429539929.02,,1084002171.63,1083819062.48,903564058.61,914368241.49,-170306941.45,-8166681896.54,143009829.91,True,True,True,35434922089.45,17685071098.26,12473538891.47,1165791874.01,10670753998.57,8581202509.74,9429539929.02,6587705590.68,957893666.31,202785492.9,-111199988.31,52322884.63,8868217236.81,7242197243.69
538,2022-06-30,中报,49901223329.39,12711341972.22,37189881357.17,37067645681.36,7769684781.09,2893754237.6,690151498.41,123868173.02,1796862549.0,18264078467.0,2530458968.58,15218518476.05,balance_sheet,18016738609.15,,1658041078.61,1656659787.72,1366409793.62,1500494603.81,1177950057.27,-7254847260.1,-2712674922.09,True,True,True,32606613227.26,17294610102.13,11554825021.75,1156516950.47,10088895023.54,8423509115.24,18016738609.15,12792498131.95,2010088694.73,370784999.34,-163777275.55,128624650.16,18504329866.82,14139344398.81
538,2022-09-30,三季报,51684483475.86,13771218876.48,37913264599.38,37827218694.27,7998432089.21,2853931598.38,651968647.19,123868173.02,1796862549.0,18271546452.29,2530458968.58,16022920167.55,balance_sheet,26915689706.78,,2536852034.54,2536721708.2,2140233274.9,2304896295.31,1942279462.87,-6535474729.06,-2848540527.94,True,True,True,34367349671.72,17317133804.14,12644150429.99,1127068446.49,11423716164.23,8900744208.17,26915689706.78,19321796337.81,3089011239.92,535346962.31,-211842932.74,207862829.01,27930473091.42,21315463762.03
538,2022-12-31,年报,53320943868.74,14793946606.95,38526997261.79,38503673731.86,9089822151.93,2723302365.65,590985824.3,129882094.89,1796862549.0,18231423838.72,2530458968.58,16720444918.66,balance_sheet,36488372649.73,,3371279186.1,3377002423.7,2840409694.19,3001125887.45,3209410032.57,-6316082801.04,-2733303732.47,True,True,True,35677010287.88,17643933580.86,13558358697.21,1235587909.74,13056113712.47,7993207044.26,36488372649.73,26883485305.46,4165563900.91,833784263.46,-342878381.8,336723690.26,38216566841.97,28680616058.63
538,2023-03-31,一季报,54732796774.46,14680687832.48,40052108941.98,40029274479.88,9825131914.36,2687306715.33,588646647.78,129882094.89,1796862549.0,18234250451.72,2530458968.58,18238433275.22,balance_sheet,10512750996.14,,1730180725.55,1727153106.1,1515723471.89,1517988356.56,733744202.46,-315633657.92,131276989.91,True,True,True,36816455567.36,17916341207.1,13478564983.74,1202122848.74,13634745281.13,6943158088.59,10512750996.14,7630142609.46,1200761671.98,164475030.95,-27768696.61,64085946.58,9660075673.88,7192674623.82
538,2023-06-30,中报,51926448675.34,13330014256.87,38596434418.47,38597910179.18,9663208605.27,2639966624.79,592851437.55,129882094.89,1796862549.0,18237265189.86,2530458968.58,16836377377.4,balance_sheet,20309372850.07,,3313345408.99,3303279659.05,2826258821.44,2828011615.3,2251951370.1,307088767.49,-3107700963.75,True,True,True,34269578693.08,17656869982.26,12224993528.32,1105020728.55,12545694750.39,6970395685.01,20309372850.07,14713232267.4,2257688549.69,344443810.4,-105990570.67,144819933.66,20702033007.45,14862338495.13
538,2023-09-30,三季报,53332349176.43,13444886552.87,39887462623.56,39886256579.85,9757053744.34,2653256337.21,590498257.06,129882094.89,1796862549.0,18234685648.45,2530458968.58,18131843176.55,balance_sheet,29688532074.44,,4873377249.69,4863763288.09,4122506023.56,4123477414.45,2589586477.11,534082071.62,-3131138555.76,True,True,True,35530489472.85,17801859703.58,12355517114.15,1089369438.72,13086769626.75,6922510026.53,29688532074.44,21561766815.34,3354092495.64,555447083.84,-191245755.26,218605959.51,29925903156.63,22133038536.23
538,2023-12-31,年报,53784293183.93,13878932801.71,39905360382.22,39879122031.51,9966170447.21,2662900014.03,583372000.59,104121771.67,1796862549.0,18246619742.09,2530458968.58,18102147836.12,balance_sheet,39111292156.0,,4830506110.42,4818011756.66,4122561096.49,4093782074.02,3502742348.02,518580662.64,-2918042239.59,True,True,True,36315565849.93,17468727334.0,12737778898.81,1141153902.9,14218343076.67,6442194823.67,39111292156.0,28744517640.29,4992157591.11,1058503523.9,-259243744.88,336013434.83,40638627018.49,29797492545.65
538,2024-03-31,一季报,56874351095.19,15270833940.68,41603517154.51,41580117445.1,11580081129.72,2615033299.65,577476016.88,104121771.67,1796862549.0,18246693041.24,2530458968.58,19804079282.12,balance_sheet,10774290921.49,,1918019878.04,1919694290.7,1699046405.0,1701931446.0,527059804.98,1264630985.36,790044548.12,True,True,True,39074382317.12,17799968778.07,14127501208.9,1143332731.78,16794818737.97,6131635452.71,10774290921.49,7544467227.29,1233362282.58,161437289.24,-67221450.0,57282132.5,9848509304.48,7507610875.0
538,2024-06-30,中报,54367545232.24,14977377451.69,39390167780.55,39369278205.03,10105457470.63,2601062934.15,570976982.2,104121771.67,1784262603.0,17567398358.39,2530458968.58,17585064312.79,balance_sheet,20455286287.52,,3672352263.88,3672028340.83,3189962850.96,3188829903.1,3261617391.99,-205582688.32,-3145514928.97,True,True,True,36434121741.84,17933423490.4,13797971436.66,1179406015.03,14719563531.35,5988059390.2,20455286287.52,14462809950.85,2296821490.59,327410020.48,-129619278.35,148043019.34,22091374463.95,15211108311.76
538,2024-09-30,三季报,55612519130.18,15069132579.31,40543386550.87,40522380082.77,10319212965.83,2557617098.64,561565921.17,104121771.67,1784262603.0,17579150161.89,2530458968.58,18722962477.74,balance_sheet,29915155069.84,,5010889055.01,5013251270.61,4329700490.03,4326728068.05,4073138745.34,-1157794613.21,-3661695477.51,True,True,True,37400015187.52,18212503942.66,13903888177.76,1165244401.55,14022658758.99,6137521941.12,29915155069.84,21418846898.48,3306476038.21,499576143.13,-128382373.67,216182636.47,32371993045.39,22838082887.63
538,2024-12-31,年报,52914181333.05,14048096770.78,38866084562.27,38831946424.51,9923361104.39,3012878828.09,561795787.78,96963241.17,1784262603.0,17637148823.48,2530458968.58,16981339385.76,balance_sheet,40033300814.72,,5711621822.28,5684719663.99,4767072360.28,4749415499.55,4297003142.27,-1199001046.47,-6977735163.88,True,True,True,34150663141.08,18763518191.97,12858491395.24,1189605375.54,10887983161.3,6294368316.3,40033300814.72,28864766205.1,4879502036.91,1037553483.87,-155555109.85,337413301.03,43254436486.53,31321052292.37
568,2019-03-31,一季报,23926523365.13,5170380469.28,18756142895.85,18557353331.42,10204614.1,992409828.64,163423477.21,,1464752476.0,3716675022.48,1464752476.0,11696459741.35,balance_sheet,4169227565.29,,2047866667.19,2052169143.29,1554399557.97,1514560516.51,561024531.75,-550713079.44,3500000.0,True,True,True,16084400266.89,7842123098.24,5079466492.38,90913976.9,9380553373.92,3258057106.1,4169227565.29,869158458.2,705681656.98,152353125.64,-50618574.64,10274378.88,4158279598.61,977212309.86
568,2019-06-30,中报,25009088799.06,7311909461.46,17697179337.6,17524047397.27,23445033.71,957083776.69,242653507.37,,1464752476.0,3722777063.13,1464752476.0,10667066854.83,balance_sheet,8013035019.72,,3665152939.55,3677843694.53,2779611425.23,2749781041.42,1706750590.34,-1369801975.96,-6649100.0,True,True,True,16142136320.91,8866952478.15,7232359192.25,79550269.21,9698993836.79,3312040577.33,8013035019.72,1626443132.19,1538501721.21,340569422.14,-96209653.9,22297485.65,8152078438.66,2049373923.84
568,2019-09-30,三季报,26686143194.36,7961604835.26,18724538359.1,18559653091.72,17343231.03,985459734.73,240399335.14,,1464752476.0,3722777063.13,1464752476.0,11706819555.61,balance_sheet,11476895744.21,,5051216755.32,5033461965.89,3816477218.5,3795286668.57,3345279323.77,-2589476820.09,220508062.26,True,True,True,16481039946.21,10205103248.15,5394293975.16,2567310860.1,10347741520.56,3481827830.82,11476895744.21,2172654981.84,2604722662.38,537770434.28,-152100022.39,38887814.75,12252950015.54,2759299910.61
568,2019-12-31,年报,28919969078.32,9365238050.22,19554731028.1,19406845725.61,18293914.23,1518865397.91,332234032.47,,1464752476.0,3722777063.13,1464752476.0,12559746579.91,balance_sheet,15816934272.86,,6119294939.65,6103816191.68,4642235502.41,4641988857.03,4841619203.86,-4550697120.94,93435384.2,True,True,True,16313738711.83,12606230366.49,6787078920.19,2578159130.03,9753666526.78,3641235092.33,15816934272.86,3065418048.38,4186102153.59,828945024.92,-205084493.69,71643099.77,18483174163.09,5306328780.97
568,2020-03-31,一季报,29755363958.77,8513426702.26,21241937256.51,21079845567.04,15369344.25,2198490053.93,328582924.22,,1464752476.0,3722777063.13,1464752476.0,14266892439.63,balance_sheet,3552467494.03,,2308776651.99,2291410987.7,1726281323.86,1707145859.72,-316284597.3,-434855208.48,1499441368.05,True,True,True,16997259026.23,12758104932.54,4451069589.38,4062357112.88,10503991625.35,3774928731.43,3552467494.03,466988102.04,485613538.8,162202429.84,-49878918.26,10759004.98,2709764363.56,794862329.49
568,2020-06-30,中报,31758214542.8,11310905924.38,20447308618.42,20300194077.23,5545439.8,2834118122.34,437890503.22,,1464752476.0,3722777063.13,1464752476.0,13451242333.34,balance_sheet,7634482901.87,,4287090741.67,4258817797.3,3224541434.19,3220452190.27,728815422.24,-1050174817.35,1499441368.05,True,True,True,18219460877.7,13538753665.1,7237292944.24,4073612980.14,10933749651.46,3805416004.07,7634482901.87,1386636428.85,1111958208.98,360013975.76,-108274836.69,32028581.28,6282235240.8,1510115362.0
568,2020-09-30,三季报,31366555750.89,9358641439.65,22007914311.24,21891477928.05,1635316.02,4043685337.1,433049159.82,,1464752476.0,3722777063.13,1464752476.0,15046169109.63,balance_sheet,11598978279.02,,6355836776.98,6343725391.68,4789744439.17,4815378966.56,2797464890.8,-1583760026.52,-906531681.41,True,True,True,17283888642.63,14082667108.26,5281768935.13,4076872504.52,10058879793.25,3656080823.84,11598978279.02,1905872063.12,1786292226.39,559350842.71,-114236375.67,49017365.36,11444778961.62,2695233461.36
568,2020-12-31,年报,35009203823.45,11827333949.74,23181869873.71,23074858552.59,1507852.43,6887108174.72,2657118025.37,,1464752476.0,3722777063.13,1464752476.0,16236513212.43,balance_sheet,16652854549.8,,7959315934.87,7939026848.41,5958514642.48,6005723069.36,4916102451.3,-2174460041.82,-916773560.68,True,True,True,19889697283.61,15119506539.84,7747571778.61,4079762171.13,11624870340.6,4695663431.25,16652854549.8,2823484558.06,3090655832.25,844454467.47,-132445202.74,85858119.8,17181826402.36,3935832838.54
568,2021-03-31,一季报,37107992569.57,11751810189.3,25356182380.27,25230083810.41,1563983.25,7255105544.38,2641182029.18,,1464752476.0,3722777063.13,1464752476.0,18403279391.5,balance_sheet,5003680377.12,,2878669633.32,2883093323.44,2179849541.95,2166766179.07,1310035683.78,-436437353.59,-46616160.98,True,True,True,21688844770.1,15419147799.47,7620527312.7,4131282876.6,12469738488.32,5152641418.83,5003680377.12,698531899.11,674499560.18,197605329.26,-56524277.13,14110650.06,6447302776.34,2604353042.2
568,2021-06-30,中报,37504080677.67,13045131379.86,24458949297.81,24307106220.71,6711515.89,7880413111.37,2630461298.22,,1464752476.0,3722777063.13,1464752476.0,17458622606.4,balance_sheet,9317097027.05,,5594788374.39,5612216270.14,4266153835.28,4226316722.25,2738237039.9,-732184328.54,-48460474.66,True,True,True,22071680907.74,15432399769.93,8910017159.19,4135114220.67,13611381648.55,5916574963.71,9317097027.05,1335154943.46,1183247931.92,439561779.7,-128007967.42,36688121.08,10852935107.83,2612739333.51
568,2021-09-30,三季报,37363838387.94,10886190195.98,26477648191.96,26349917611.28,2165061.12,8049181386.87,2618455158.37,,1464752476.0,3722777063.13,1464752476.0,19507807305.71,balance_sheet,14109824614.36,,8328594706.9,8303595003.18,6289296990.75,6275501421.55,3956052904.17,-1160270660.69,-3133559769.93,True,True,True,21914179250.69,15449659137.25,6757623088.42,4128567107.56,11313792856.94,6608591023.11,14109824614.36,1933662885.73,1936521124.25,690636840.57,-180097389.13,68884404.41,15250962923.41,3321392121.89
568,2021-12-31,年报,43211782005.68,15074520882.85,28137261122.83,28040247005.94,1628248.55,8089487274.39,2606359188.72,,1464752476.0,3755354665.73,1464752476.0,21187860235.89,balance_sheet,20642261724.37,,10590430267.33,10550959488.12,7937262386.93,7955554351.73,7698648104.51,-2678048896.74,-3182618522.31,True,True,True,26575357600.02,16636424405.66,10946958438.33,4127562444.52,13513494580.56,7277573166.8,20642261724.37,2952431488.31,3599211604.56,1056116367.85,-216885999.21,137712329.78,22547242658.59,5071928013.73
